Station_Name,Latitude_N,Longitude_W,Date,Time,Temperature,Salinity,pCO2SW_Uatm,CO2SWQF_WHOTS,pCO2Air_Uatm,Doxy_Umolkg,DoxyQF
WHOTS_158W_23N,22.773,-157.921,06/05/2008,04:58,25.388,34.902,373.9,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,05:28,25.367,34.896,369.7,2,379.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,05:58,25.357,34.893,368.7,2,379.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,06:28,25.328,34.887,367.7,2,380,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,06:58,25.285,34.875,367.5,2,380.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,07:28,25.278,34.871,367.3,2,380,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,07:58,25.286,34.875,367.3,2,380,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,08:28,25.298,34.884,367.4,2,380.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,09:16,25.308,34.897,367.3,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,12:16,25.345,34.933,367.5,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,15:16,25.299,34.933,366.7,2,378.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,18:16,25.3,34.933,366.6,2,379.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/05/2008,21:16,25.325,34.929,367.8,2,379.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,00:16,25.459,34.931,369.8,2,378.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,03:16,25.472,34.937,368.8,2,378,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,06:16,25.395,34.937,368,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,09:16,25.388,34.938,367.7,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,12:16,25.389,34.932,367.1,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,15:16,25.33,34.919,366.8,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,18:16,25.319,34.916,367,2,379,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/06/2008,21:16,25.418,34.917,369.1,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,00:17,25.492,34.917,372.7,2,379.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,03:17,25.505,34.918,372.5,2,379.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,06:17,25.398,34.909,371.6,2,379.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,09:17,25.32,34.892,370.8,2,380.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,12:17,25.271,34.892,371.2,2,379.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,15:17,25.286,34.937,370.6,2,379.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,18:17,25.337,34.999,370.6,2,380.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/07/2008,21:17,25.387,35.002,371,2,380.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,00:17,25.498,35.003,372.3,2,379.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,03:17,25.512,34.996,371.9,2,379.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,06:17,25.422,34.993,378.4,2,379.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,09:17,25.376,35.003,372.3,2,380.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,12:17,25.345,35.004,370.9,2,379.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,15:17,25.307,34.998,371.2,2,379.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,18:17,25.294,34.981,371.3,2,380.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/08/2008,21:17,25.324,34.971,372.2,2,380,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,00:17,25.359,34.959,372.7,2,379.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,03:17,25.343,34.965,378.9,2,379.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,06:17,25.316,34.976,372.2,2,379.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,09:17,25.295,34.973,371.4,2,379.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,12:17,25.254,34.968,371.4,2,379.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,15:17,25.216,34.976,372.5,2,379.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,18:17,25.228,34.974,373.6,2,379.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/09/2008,21:17,25.24,34.997,372.9,2,379.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,00:17,25.372,35.003,373.8,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,03:17,25.332,34.993,373.8,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,06:17,25.287,34.991,373.2,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,09:17,25.254,34.994,377.2,2,379.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,12:17,25.237,34.99,373.3,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,15:17,25.231,34.989,373,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,18:17,25.222,34.998,372.9,2,379.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/10/2008,21:17,25.341,35.009,373.9,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,00:17,25.418,35.005,374.8,2,378,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,03:17,25.446,35.002,374.8,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,06:17,25.349,34.984,373.4,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,09:17,25.272,34.974,371.8,2,378.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,12:17,25.251,34.971,372.1,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,15:17,25.213,34.969,371.1,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,18:17,25.201,34.963,372.1,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/11/2008,21:17,25.294,34.966,373.4,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,00:17,25.444,34.999,374,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,03:17,25.432,35.006,372.4,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,06:17,25.346,35.015,371.9,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,09:17,25.309,35.014,370.9,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,12:17,25.285,35.015,370.9,2,378.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,15:17,25.276,35.016,370.8,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,18:17,25.26,35.013,371.2,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/12/2008,21:17,25.483,35.014,377,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,00:17,25.792,35.03,385.2,2,377.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,03:17,25.817,35.034,389.8,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,06:17,25.603,35.043,376.6,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,09:17,25.501,35.042,373.3,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,12:17,25.387,35.032,371.7,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,15:17,25.298,35.022,371.4,2,378.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,18:17,25.318,35.03,372.7,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/13/2008,21:17,25.455,35.037,374.4,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,00:17,25.605,35.043,382.4,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,03:17,25.629,35.045,378.1,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,06:17,25.468,35.04,375.6,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,09:17,25.367,35.04,371.7,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,12:17,25.337,35.028,371.9,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,15:17,25.284,35.016,373,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,18:17,25.316,35.007,373.1,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/14/2008,21:17,25.423,35.009,374.6,2,378,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,00:17,25.653,35.026,380.7,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,03:17,25.574,35.023,376.9,2,376.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,06:17,25.422,35.018,376.1,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,09:17,25.406,35.032,373,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,12:17,25.333,35.02,371.7,2,376.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,15:17,25.314,35.023,372.8,2,376.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,18:17,25.359,35.029,372.9,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/15/2008,21:17,25.517,35.045,374.9,2,376.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,00:17,25.675,35.053,376.5,2,376.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,03:17,25.647,35.048,376.4,2,376,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,06:17,25.546,35.05,378.5,2,376.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,09:17,25.459,35.043,373.1,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,12:17,25.416,35.041,372.8,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,15:17,25.403,35.031,375.1,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,18:17,25.409,35.038,373.9,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/16/2008,21:17,25.565,35.049,375.4,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,00:17,25.733,35.053,380.4,2,376.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,03:17,25.651,35.05,379.2,2,376.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,06:17,25.55,35.051,378.2,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,09:17,25.495,35.051,373.1,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,12:17,25.441,35.046,372.3,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,15:17,25.423,35.053,376.1,2,377.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,18:17,25.433,35.056,373.9,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/17/2008,21:17,25.519,35.058,374.8,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,00:17,25.661,35.058,376.6,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,03:17,25.641,35.055,378,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,06:17,25.541,35.058,375.4,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,09:17,25.497,35.058,373.4,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,12:17,25.476,35.062,373.3,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,15:17,25.421,35.055,373,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,18:17,25.456,35.057,374.6,2,378.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/18/2008,21:17,25.5,35.053,374.9,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,00:17,25.655,35.053,378,2,378,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,03:17,25.645,35.051,377.3,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,06:17,25.565,35.052,376,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,09:17,25.52,35.05,373.6,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,12:17,25.469,35.054,372.4,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,15:17,25.431,35.048,373.2,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,18:17,25.448,35.042,373.8,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/19/2008,21:17,25.509,35.046,375.2,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,00:17,25.587,35.044,375.8,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,03:17,25.57,35.038,375.3,2,376.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,06:17,25.515,35.038,376,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,09:17,25.485,35.039,373.3,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,12:17,25.455,35.037,373.8,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,15:17,25.421,35.026,373.3,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,18:17,25.42,35.033,375,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/20/2008,21:17,25.475,35.026,374.5,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,00:17,25.551,35.026,375.5,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,03:17,25.534,35.028,374.8,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,06:17,25.478,35.029,376.5,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,09:17,25.451,35.03,373.2,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,12:17,25.417,35.031,373,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,15:17,25.396,35.031,373.2,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,18:17,25.383,35.029,373.3,2,378.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/21/2008,21:17,25.45,35.03,374.4,2,378.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,00:17,25.498,35.031,375.3,2,377.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,03:17,25.486,35.031,374.2,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,06:17,25.457,35.027,376.4,2,378.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,09:17,25.439,35.027,373.2,2,379,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,12:17,25.425,35.03,373,2,378.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,15:17,25.404,35.031,377,2,378.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,18:17,25.401,35.036,373.4,2,378.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/22/2008,21:17,25.487,35.043,375.8,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,00:17,25.553,35.042,375.1,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,03:17,25.528,35.039,375.1,2,377.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,06:17,25.46,35.034,374.2,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,09:17,25.418,35.033,372.8,2,378.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,12:17,25.377,35.031,375.5,2,378.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,15:17,25.349,35.029,374.4,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,18:17,25.387,35.044,372.4,2,378.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/23/2008,21:17,25.413,35.047,373.6,2,378.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,00:17,25.527,35.054,374,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,03:17,25.577,35.063,374.4,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,06:17,25.461,35.044,374,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,09:17,25.414,35.046,373.1,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,12:17,25.426,35.074,371.8,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,15:17,25.39,35.072,374.5,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,18:17,25.418,35.073,372.3,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/24/2008,21:17,25.48,35.071,373.4,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,00:17,25.555,35.069,373.6,2,376.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,03:17,25.592,35.069,374.6,2,376.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,06:17,25.518,35.063,374.6,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,09:17,25.459,35.063,372.3,2,376.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,12:17,25.445,35.058,372.1,2,376.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,15:17,25.424,35.058,372.4,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,18:17,25.431,35.058,373.9,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/25/2008,21:17,25.439,35.054,373.3,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,00:17,25.538,35.059,374.3,2,376,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,03:17,25.534,35.061,374.1,2,375.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,06:17,25.496,35.061,375.2,2,376,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,09:17,25.471,35.054,372.7,2,376.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,12:17,25.466,35.055,372.9,2,376.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,15:17,25.451,35.057,375.6,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,18:17,25.463,35.056,373.8,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/26/2008,21:17,25.594,35.054,375.6,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,00:17,25.645,35.036,376.3,2,376.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,03:17,25.56,35.037,376.7,2,376.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,06:17,25.466,35.036,376,2,376.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,09:17,25.44,35.04,374,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,12:17,25.457,35.041,374.5,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,15:17,25.38,35.031,376.3,2,377.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,18:17,25.325,35.019,374.7,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/27/2008,21:17,25.359,35.007,375.5,2,377.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,00:17,25.411,35.008,375.5,2,377.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,03:17,25.494,35.031,376.2,2,376.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,06:17,25.444,35.029,375.4,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,09:17,25.411,35.026,373.8,2,377.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,12:17,25.369,35.025,373.1,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,15:17,25.349,35.022,375.5,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,18:17,25.328,35.01,375.4,2,377.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/28/2008,21:17,25.619,34.979,380.8,2,377.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,00:17,26.554,34.983,395,2,376.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,03:17,26.54,34.987,397.1,2,376.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,06:17,25.855,34.984,385.5,2,377.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,09:17,25.65,34.979,379.6,2,378,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,12:17,25.429,34.972,377,2,377.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,15:17,25.452,34.974,377.2,2,377.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,18:17,25.585,34.973,379.5,2,378.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/29/2008,21:17,26.299,34.964,391.5,2,376.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,00:17,27.357,34.974,413,2,374.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,03:17,26.57,35.004,407.9,2,375.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,06:17,26.147,34.982,388.5,2,376.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,09:17,26.069,34.983,386.9,2,376.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,12:17,25.684,34.963,381.7,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,15:17,25.645,34.962,379.6,2,377,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,18:17,25.753,34.965,381.3,2,377.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,06/30/2008,21:17,26.353,34.969,391.1,2,376,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,00:17,26.544,34.979,394.2,2,374.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,03:17,26.216,34.971,389,2,375.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,06:17,26.149,34.973,394.6,2,375.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,09:17,26.007,34.969,386.1,2,376.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,12:17,25.865,34.966,386,2,373.8,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,15:17,25.787,34.961,380.8,2,372.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,18:17,25.711,34.959,380.3,2,373.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/01/2008,21:17,25.761,34.956,380.4,2,373.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,00:17,26.066,34.963,385.1,2,373,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,03:17,26.157,34.963,386.3,2,372.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,06:17,26.08,34.96,385.1,2,372.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,09:17,25.885,34.958,380.9,2,373.6,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,12:17,25.84,34.955,381.6,2,373.3,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,15:17,25.84,34.954,381,2,373.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,18:17,25.757,34.959,380.3,2,374.2,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/02/2008,21:17,25.838,34.965,381.5,2,373.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,00:17,25.993,34.964,383.3,2,373.4,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,03:17,26.052,34.983,384.7,2,372.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,06:17,26.03,35.034,384.7,2,372.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,09:17,26.003,35.042,384.9,2,373.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,12:17,26.009,35.039,382.8,2,373.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,15:17,25.913,35.034,381.5,2,373.7,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,18:17,25.833,35.03,380,2,374.1,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/03/2008,21:17,25.861,35.02,380.5,2,374,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/04/2008,00:17,25.97,35.033,382.3,2,373,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/04/2008,03:17,26.004,35.032,382.2,2,372.5,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/04/2008,06:17,25.903,35.028,388,2,373.9,NaN,NaN
WHOTS_158W_23N,22.773,-157.921,07/04/2008,09:17,25.91,35.042,378.5,2,373.3,NaN,NaN
