1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,Pressure_db
0.0,-0.3113722966569763,-0.5383585210674013,-0.21951783984395784,-0.5574244308847645,-0.13957414840384375,-0.31285755279051886,-0.5486042427432435,0.07013217192557791,-0.3725616180876278,-0.029278284326744675,-0.040612553549333345,-0.05755935042551134,0.02894777261091474,0.08589745947367962,0.09261183513955067,0.013009926642493163,0.054643380552566116,-0.012473766188571265,0.06375774781345134,0.15696940605595855,0.12644733555789464,0.18970269978370394,0.1913814937306058,0.14519685477312771,0.36715879202107826,0.38763510819938957,0.33119196386190786,0.18965409074780276,0.19341728457361398,0.19697727630192924,0.164093040888444,0.25074279872195093,0.051814697261487165,0.2644638378547632,0.5372920215113905,0.0
0.0,-0.278311629885248,-0.4948019010097103,-0.23587423022757878,-0.49833378826602687,-0.1651527729269379,-0.2816398213961813,-0.4928648455195191,0.013358836506058756,-0.3512939472514792,-0.060361500949620915,-0.024821987989687704,-0.03997385534811848,0.0338767694936586,0.07259698026289055,0.07512996299937763,0.005590729689220743,0.06170078276331246,-0.01231013062386195,0.07410536942684953,0.13842091158145528,0.10682758096562861,0.1911592719632719,0.18825116510098946,0.17388511026800066,0.35259521504155245,0.3739505703854433,0.3147382461260071,0.21293036653765923,0.19549033187497444,0.1706683965643205,0.16512627319849274,0.27609698542282846,0.08464776857066857,0.2816115117231024,0.5172493842209102,10.0
0.0,-0.2565815909813785,-0.4605526297890327,-0.23701086018400586,-0.4547953015006863,-0.1704949244401754,-0.25738882953656644,-0.45650310732475635,-0.01463916290787671,-0.32949778897239196,-0.0637938266522953,-0.0036908041730155995,-0.02111774359506686,0.045128164485016706,0.07463160040206676,0.07322290734237555,0.007781134750595384,0.07059208702456424,-0.0022062375419834423,0.08635071703170559,0.13780482797419685,0.10980929700507956,0.20292828382016345,0.19651455390752573,0.20032453234745834,0.35608147785955835,0.3753638854444912,0.31435755246768593,0.22981883980886145,0.20357481120163515,0.1670074154800399,0.17118330341823695,0.2883627190741926,0.10972725084274546,0.2986137221148257,0.5118026381034427,20.0
0.0,-0.2300986564865218,-0.4139600181432329,-0.22964754132666126,-0.3980236688945754,-0.16638520413270733,-0.22501298229739525,-0.4116432629660628,-0.039782587250704514,-0.296262783523855,-0.05422992328068335,0.029689677878608853,0.007193705969524879,0.06543063555812866,0.08599636992912961,0.07892544974293465,0.017100056412445556,0.08466849974604901,0.018134873671958242,0.10539332782689947,0.14651246159394604,0.12641119353908,0.22571288602135597,0.214599873310396,0.23767790770272737,0.3702919696619245,0.3852876095552892,0.32250068174436824,0.25132444630037476,0.21928258491112723,0.1743800089507555,0.1841778147473723,0.2998375434435157,0.1436927410186343,0.3245058306228164,0.512188922886373,30.0
0.0,-0.20163589930891332,-0.3610118192790261,-0.21591684271875153,-0.33518613209828924,-0.1546969298836152,-0.18910513801734546,-0.3621844509568964,-0.06024292812697591,-0.25665391956101613,-0.03670967802402565,0.06819000887810356,0.03967305380258268,0.09083131521772826,0.10307982449999364,0.08966724751016018,0.0317710208566993,0.10124532860898076,0.044087691579129805,0.12766564739128552,0.1609796345791147,0.15119897587052616,0.25422717522374183,0.23779629070850128,0.27919626193441416,0.39005963517471587,0.3999903489590947,0.3359419605599828,0.2744505456982086,0.2397872211189717,0.18958192725191836,0.20264832020966167,0.3104481657273485,0.18264130085683775,0.35568386199676605,0.5172618520891836,40.0
0.0,-0.17461893848390214,-0.3099831887668094,-0.20034597644984917,-0.27569432303218205,-0.1401210637047961,-0.15539568193872885,-0.3139194514817543,-0.07591701843363063,-0.21797622598119254,-0.01909516779865809,0.1029723348218652,0.06956092342184612,0.11552856915818184,0.1202363483278655,0.10105789928322004,0.04804721081970162,0.11675167313236247,0.06902764940586792,0.14837436180035632,0.17556473101900485,0.17592053921780515,0.2811879860530336,0.25951535118804725,0.31670001260500963,0.40832825549947216,0.41396726438612935,0.34952464438788305,0.2955576257189652,0.26060179804737,0.20657223933474383,0.22307586588398506,0.3203101713350646,0.220786721903235,0.38657882504170027,0.5240957280454631,50.0
0.0,-0.15237794166829768,-0.2692349272305397,-0.18918471250949742,-0.228666858798655,-0.12945673811335795,-0.12915383732340552,-0.27305687120441896,-0.08898631532628838,-0.18802075305004523,-0.010257250142620139,0.12577902796378498,0.09053512108756613,0.13325156991180478,0.13101238836995577,0.10775098874816891,0.060705575065342736,0.12763915006484308,0.08591446951543223,0.1627433775869241,0.18384801245468924,0.191534142383501,0.2992055089783074,0.27294312783413044,0.34290439141925966,0.41790645540256105,0.4213041289785829,0.3572852533371342,0.3113926111339717,0.27632265314164045,0.21775707676621364,0.24027651708561015,0.32970164972959387,0.25172655974880115,0.41090054467827586,0.5283021851379082,60.0
0.0,-0.1336282919068007,-0.2355890774344992,-0.1811522677721668,-0.1904941634645832,-0.12128311355155531,-0.107909313048739,-0.23766789707386163,-0.09987501241686816,-0.1640296813390015,-0.007170191973916284,0.14021842118261468,0.10533638444710337,0.14622555929095007,0.1374467272963117,0.11132370143916895,0.0708290906678,0.1352678637283719,0.09725574939008474,0.17257785910518275,0.18794554507636488,0.2012223922012049,0.3111812462805816,0.2805681397403805,0.3612016386484361,0.4217617718122162,0.42404670822073326,0.3610633142182919,0.3233306295621141,0.2885601890192773,0.22528857863710808,0.2552280747809372,0.3384312101190746,0.27743527956854247,0.4305585207421424,0.5307039666219909,70.0
0.0,-0.11742446104242116,-0.20682358311637628,-0.17498549874314684,-0.1585170131597279,-0.11430559314810854,-0.08984350964781157,-0.2061670848341656,-0.10846977485752994,-0.1439815435230705,-0.007377416643591791,0.14892382455778816,0.11597840358316391,0.1561316021925065,0.14114357066471855,0.1130563073608544,0.07937041526107015,0.14065419455796263,0.10497518305472849,0.17924749423769007,0.18952575616609735,0.20743204783568006,0.3192943316534201,0.28429336236820807,0.37405058145533193,0.4221395120856636,0.42379195915296725,0.36232996705732434,0.33237193604506193,0.2986040936351143,0.23092787723404412,0.26882411977964993,0.3463580545356931,0.29946228483382836,0.4470504657261515,0.5320743412607708,80.0
